image_idx,psnr,ssim,lpips
0,17.042394638061523,0.8352910876274109,0.35075169801712036
1,16.425968170166016,0.7863990664482117,0.4074433147907257
2,15.669354438781738,0.7756392359733582,0.3739076256752014
3,15.682308197021484,0.78001469373703,0.40897470712661743
4,16.35698890686035,0.7946181893348694,0.40363389253616333
5,17.032470703125,0.8352265357971191,0.3528558611869812
6,13.012163162231445,0.4744148254394531,0.5098634362220764
7,12.382139205932617,0.47441473603248596,0.560526430606842
8,11.561018943786621,0.4852237403392792,0.503126323223114
9,12.00959587097168,0.47388482093811035,0.5188169479370117
10,12.845314025878906,0.47450312972068787,0.5037776231765747
11,21.24880027770996,0.6643679738044739,0.20519539713859558
12,20.726322174072266,0.7245502471923828,0.18828058242797852
13,20.95589828491211,0.741740882396698,0.19626367092132568
14,19.03599739074707,0.6779924035072327,0.23135924339294434
15,18.320837020874023,0.602267324924469,0.24590982496738434
16,17.407691955566406,0.6456055641174316,0.23280368745326996
17,11.99521255493164,0.44865667819976807,0.5330744981765747
18,12.219110488891602,0.44151607155799866,0.5631580352783203
19,11.693036079406738,0.4425877630710602,0.5365030169487
20,11.930944442749023,0.44280335307121277,0.530147135257721
21,12.02172565460205,0.4505435526371002,0.534068763256073
22,13.550739288330078,0.5058721899986267,0.5334137678146362
23,13.350245475769043,0.5016589760780334,0.5364770889282227
24,12.920820236206055,0.5146302580833435,0.5487763285636902
25,12.291088104248047,0.5244049429893494,0.525265097618103
26,12.33042049407959,0.507651150226593,0.5419489145278931
27,18.240388870239258,0.772617757320404,0.39997196197509766
28,18.016515731811523,0.7417893409729004,0.408538281917572
29,17.400146484375,0.74925297498703,0.3751898407936096
30,16.815750122070312,0.742504894733429,0.39056718349456787
31,15.84846305847168,0.7367855906486511,0.4153253436088562
32,16.328876495361328,0.7679222226142883,0.39721450209617615
33,15.869148254394531,0.620995283126831,0.3950522243976593
34,15.887110710144043,0.6223635077476501,0.408701628446579
35,15.909892082214355,0.6326391696929932,0.4214742183685303
36,15.827516555786133,0.6251654624938965,0.3961693346500397
37,15.507895469665527,0.6290541291236877,0.410845011472702
38,15.542490005493164,0.5753198862075806,0.48818525671958923
39,16.048837661743164,0.57573002576828,0.4820040464401245
40,16.051179885864258,0.6064504981040955,0.470669150352478
41,15.383954048156738,0.564371645450592,0.5214564204216003
42,14.656205177307129,0.5615880489349365,0.5056692361831665
43,14.902301788330078,0.5319154858589172,0.5196220278739929
44,14.528120040893555,0.6902318596839905,0.4231269657611847
45,13.169170379638672,0.6590556502342224,0.4537927210330963
46,13.487191200256348,0.6431754231452942,0.45422855019569397
47,14.218416213989258,0.6385266780853271,0.46750569343566895
48,14.929427146911621,0.6775454878807068,0.4332886338233948
49,13.253975868225098,0.4581407308578491,0.553675651550293
50,13.129862785339355,0.45040464401245117,0.5592338442802429
51,12.559453964233398,0.4621048867702484,0.5482034683227539
52,11.884968757629395,0.4636770188808441,0.5509860515594482
53,11.945068359375,0.45933660864830017,0.5676177144050598
54,17.03974151611328,0.5637322068214417,0.46121376752853394
55,17.148025512695312,0.601044237613678,0.42494383454322815
56,17.083398818969727,0.6089368462562561,0.42665088176727295
57,15.815692901611328,0.6182155609130859,0.43060463666915894
58,16.52332878112793,0.5187370181083679,0.45074981451034546
59,15.399030685424805,0.5784028172492981,0.47619834542274475
60,13.837889671325684,0.42105379700660706,0.5772073864936829
61,12.35927677154541,0.4112586975097656,0.5829160809516907
62,14.044276237487793,0.4147585928440094,0.5664655566215515
63,12.570636749267578,0.43964800238609314,0.545950174331665
64,12.283564567565918,0.4380880296230316,0.5533459782600403
65,13.645051956176758,0.49922358989715576,0.5570558905601501
66,13.45882797241211,0.4849133789539337,0.562281608581543
67,12.737399101257324,0.461681604385376,0.6072307825088501
68,11.96774959564209,0.45971986651420593,0.5803295969963074
69,12.077134132385254,0.46268346905708313,0.5693584680557251
70,12.857364654541016,0.49175548553466797,0.5791062116622925
71,16.886262893676758,0.7174084186553955,0.468311607837677
72,15.404844284057617,0.6774279475212097,0.46106815338134766
73,15.350902557373047,0.6748829483985901,0.4827716052532196
74,15.204784393310547,0.6789038181304932,0.47908103466033936
75,15.894326210021973,0.7226637005805969,0.4515519440174103
76,11.963242530822754,0.42138078808784485,0.5738798975944519
77,12.61334228515625,0.4031076431274414,0.5985311269760132
78,11.930437088012695,0.4111548662185669,0.5796358585357666
79,12.553633689880371,0.4135649502277374,0.6032544374465942
80,12.229592323303223,0.4179806709289551,0.5871955156326294
81,15.388639450073242,0.469148725271225,0.4859011471271515
82,15.572819709777832,0.5003404021263123,0.4821746051311493
83,15.221284866333008,0.5264998078346252,0.48289650678634644
84,14.652141571044922,0.4862190783023834,0.5237259268760681
85,14.590987205505371,0.4446669816970825,0.5066438913345337
86,15.009449005126953,0.4549929201602936,0.5133705139160156
87,12.165553092956543,0.40209534764289856,0.5878968238830566
88,11.005498886108398,0.3983190953731537,0.5894009470939636
89,11.2212553024292,0.40187978744506836,0.6039479970932007
90,12.31363296508789,0.3989318907260895,0.5724408626556396
91,12.5831880569458,0.40640079975128174,0.5675886273384094
92,12.876267433166504,0.43226099014282227,0.6133193373680115
93,12.570894241333008,0.4130220413208008,0.6287948489189148
94,12.322514533996582,0.40377506613731384,0.6498522758483887
95,11.993779182434082,0.3889271020889282,0.6326572299003601
96,12.045475959777832,0.37543103098869324,0.6340060234069824
97,12.093490600585938,0.4336327612400055,0.6125501394271851
98,15.476223945617676,0.5393409729003906,0.5407825708389282
99,15.501301765441895,0.5900666117668152,0.5009746551513672
100,14.513567924499512,0.5819248557090759,0.5037196278572083
101,14.118276596069336,0.5286130309104919,0.548494279384613
102,14.122210502624512,0.5449496507644653,0.5963507890701294
103,13.701913833618164,0.3838585913181305,0.5987546443939209
104,12.960830688476562,0.36637917160987854,0.5982061624526978
105,13.591188430786133,0.36912253499031067,0.6199461221694946
106,13.591872215270996,0.3754236400127411,0.6151589751243591
107,12.31984806060791,0.3884762227535248,0.5888782143592834
108,13.032293319702148,0.4069155156612396,0.6079950928688049
109,13.063755989074707,0.40333619713783264,0.6005812883377075
110,12.523710250854492,0.39831066131591797,0.6126902103424072
111,12.198781967163086,0.3714602291584015,0.6407594680786133
112,12.529402732849121,0.3420272171497345,0.6256988048553467
113,12.521921157836914,0.38518670201301575,0.6412206292152405
114,14.85206127166748,0.5394369959831238,0.563232421875
115,13.66779613494873,0.514042317867279,0.5660634636878967
116,12.681922912597656,0.4998999536037445,0.5695589780807495
117,13.20219612121582,0.47649455070495605,0.5719877481460571
118,14.621319770812988,0.51034015417099,0.5761754512786865
119,12.209659576416016,0.36551883816719055,0.6305423378944397
120,12.290671348571777,0.33048000931739807,0.6528484225273132
121,12.653364181518555,0.3337564766407013,0.6481620669364929
122,11.964310646057129,0.34338533878326416,0.6679385900497437
123,11.968012809753418,0.3408372104167938,0.624618411064148
124,11.757498741149902,0.3706861436367035,0.6366353034973145
125,14.832828521728516,0.41592779755592346,0.5625901818275452
126,14.731213569641113,0.46154356002807617,0.5261366367340088
127,13.592077255249023,0.45124295353889465,0.5511137247085571
128,14.211660385131836,0.36745986342430115,0.5501962900161743
129,14.40147590637207,0.4122941493988037,0.5770640969276428
130,12.991120338439941,0.36164119839668274,0.6307945847511292
131,12.978461265563965,0.34527483582496643,0.6048048734664917
132,13.599478721618652,0.3631216585636139,0.6295420527458191
133,11.587921142578125,0.363027423620224,0.6118322610855103
134,12.024691581726074,0.36860546469688416,0.6112101674079895
135,12.562872886657715,0.3643516004085541,0.6625900268554688
136,12.370126724243164,0.34482088685035706,0.6803637146949768
137,12.319867134094238,0.3170250654220581,0.7054240107536316
138,12.483819961547852,0.30072081089019775,0.7039300799369812
139,12.640840530395508,0.29105886816978455,0.6899951696395874
140,11.76333236694336,0.35496506094932556,0.6731576919555664
