image_idx,psnr,ssim,lpips
0,31.36469841003418,0.9471769332885742,0.22445233166217804
1,23.381406784057617,0.9017956852912903,0.3127318322658539
2,22.8768367767334,0.9068527221679688,0.24234601855278015
3,29.630834579467773,0.9268622398376465,0.29681578278541565
4,29.427398681640625,0.929466724395752,0.3052648901939392
5,28.025320053100586,0.9485966563224792,0.2157880961894989
6,28.52774429321289,0.9435368180274963,0.20496195554733276
7,28.67052459716797,0.9314634203910828,0.36308789253234863
8,31.17731475830078,0.9632114768028259,0.12218190729618073
9,29.685569763183594,0.9440378546714783,0.20525528490543365
10,29.191246032714844,0.9474713206291199,0.14913375675678253
11,25.456619262695312,0.7542815804481506,0.3292846381664276
12,28.907405853271484,0.8346191048622131,0.25787603855133057
13,30.25465202331543,0.8607670664787292,0.24117249250411987
14,29.04500961303711,0.8013251423835754,0.3054537773132324
15,23.948522567749023,0.7215704917907715,0.3571869432926178
16,30.271957397460938,0.7951521873474121,0.3190631866455078
17,30.397632598876953,0.8685954213142395,0.2891652584075928
18,28.634315490722656,0.8300842642784119,0.3495640456676483
19,31.339235305786133,0.8966073989868164,0.2843632996082306
20,29.805946350097656,0.8785855770111084,0.28588759899139404
21,25.742816925048828,0.8875756859779358,0.2947022616863251
22,27.589168548583984,0.8855330348014832,0.2374003827571869
23,27.462656021118164,0.8753206133842468,0.25628048181533813
24,30.296125411987305,0.8998097777366638,0.2817498445510864
25,31.4676513671875,0.915844738483429,0.21449385583400726
26,27.546552658081055,0.877608597278595,0.29499781131744385
27,29.39403533935547,0.9146080613136292,0.27763041853904724
28,28.164573669433594,0.881871223449707,0.3122285008430481
29,28.630369186401367,0.9135203957557678,0.23803162574768066
30,28.038789749145508,0.915244996547699,0.22909440100193024
31,27.33424186706543,0.9097345471382141,0.2624429166316986
32,28.754602432250977,0.9376401305198669,0.1691443771123886
33,30.3874454498291,0.8511630892753601,0.2156154215335846
34,29.461668014526367,0.8623239398002625,0.22774812579154968
35,30.97829818725586,0.9015229344367981,0.2092691957950592
36,29.474241256713867,0.8659258484840393,0.21005533635616302
37,29.118268966674805,0.8877900242805481,0.200263112783432
38,30.332496643066406,0.8583356738090515,0.24660325050354004
39,30.213571548461914,0.8435852527618408,0.25194019079208374
40,29.719194412231445,0.8712920546531677,0.23822064697742462
41,27.313264846801758,0.8050482869148254,0.3296976387500763
42,27.429880142211914,0.7879869341850281,0.3105279803276062
43,25.232589721679688,0.7842475771903992,0.3295483887195587
44,29.970094680786133,0.9366618990898132,0.24886995553970337
45,31.705507278442383,0.9399439692497253,0.2649793326854706
46,30.37473487854004,0.920117199420929,0.270064115524292
47,29.423765182495117,0.9058224558830261,0.2904385030269623
48,28.997711181640625,0.9347341656684875,0.2680208683013916
49,28.016523361206055,0.8988797068595886,0.24766619503498077
50,27.785749435424805,0.8801402449607849,0.2794692814350128
51,30.203889846801758,0.909578800201416,0.2676335573196411
52,31.38309097290039,0.9249264597892761,0.2171284556388855
53,27.95209312438965,0.9007977843284607,0.2601722776889801
54,28.145347595214844,0.7942734360694885,0.33201172947883606
55,29.943628311157227,0.8757030367851257,0.2646375298500061
56,32.24460220336914,0.9059507250785828,0.2218172252178192
57,30.252504348754883,0.8938148617744446,0.2371261715888977
58,22.849895477294922,0.7052413821220398,0.36992883682250977
59,29.566848754882812,0.823950469493866,0.32300665974617004
60,22.347951889038086,0.7425594329833984,0.38111475110054016
61,29.596134185791016,0.8065025806427002,0.33585602045059204
62,24.85778045654297,0.7764546275138855,0.3453831672668457
63,29.772253036499023,0.8391802310943604,0.2884950041770935
64,27.93419075012207,0.8761716485023499,0.2747279405593872
65,31.86489486694336,0.8924014568328857,0.20507827401161194
66,30.629301071166992,0.8773990273475647,0.23177598416805267
67,30.832870483398438,0.8702123165130615,0.294331431388855
68,30.874155044555664,0.8491415977478027,0.2423122376203537
69,26.76152229309082,0.8156704902648926,0.26513421535491943
70,30.43897247314453,0.8853209018707275,0.27158477902412415
71,29.094175338745117,0.8748725056648254,0.29455864429473877
