image_idx,psnr,ssim,lpips
0,24.00606346130371,0.9291608929634094,0.29781943559646606
1,25.889949798583984,0.936312735080719,0.3478480279445648
2,19.966806411743164,0.8494457602500916,0.20517206192016602
3,19.229114532470703,0.8739914894104004,0.3008100390434265
4,19.21802520751953,0.8662016987800598,0.19554512202739716
5,21.993751525878906,0.8632726073265076,0.2163754105567932
6,21.531885147094727,0.8557043671607971,0.21663255989551544
7,19.623849868774414,0.8427169919013977,0.2237291932106018
8,18.572622299194336,0.9169594645500183,0.27975690364837646
9,20.405961990356445,0.8719267845153809,0.20246289670467377
10,19.303884506225586,0.7946140766143799,0.29707038402557373
11,19.388965606689453,0.867656409740448,0.18618664145469666
12,21.400596618652344,0.8247900605201721,0.2870580554008484
13,21.078960418701172,0.794123649597168,0.3193407356739044
14,19.440332412719727,0.8419349789619446,0.19546115398406982
15,19.50840950012207,0.8307676315307617,0.3266361951828003
16,19.551464080810547,0.8369295597076416,0.21662047505378723
17,21.066476821899414,0.8380590081214905,0.22635483741760254
18,19.143817901611328,0.83121258020401,0.19042477011680603
19,19.703155517578125,0.7710840702056885,0.3190600275993347
20,20.176254272460938,0.7733144760131836,0.24968791007995605
21,19.879487991333008,0.8403158187866211,0.19407810270786285
22,17.80771827697754,0.7096713185310364,0.2806457579135895
23,19.214876174926758,0.8127813935279846,0.2096104472875595
24,20.070478439331055,0.7674755454063416,0.25901246070861816
25,19.59117889404297,0.7355074286460876,0.25350165367126465
26,19.037174224853516,0.8071581721305847,0.20432183146476746
27,18.884706497192383,0.7701644897460938,0.22349464893341064
28,19.745664596557617,0.8106676936149597,0.22047774493694305
29,18.440603256225586,0.7204018235206604,0.271444708108902
30,18.82172966003418,0.7838900685310364,0.216184601187706
31,18.8892765045166,0.707768976688385,0.26666179299354553
32,18.950685501098633,0.7303145527839661,0.2453681379556656
33,19.303241729736328,0.8008900284767151,0.20220491290092468
34,17.685317993164062,0.6824753284454346,0.2856371998786926
35,18.62192153930664,0.7643081545829773,0.21817582845687866
36,18.736431121826172,0.6989403367042542,0.22330458462238312
37,18.5471134185791,0.7635309100151062,0.2216571569442749
38,17.72325897216797,0.6637627482414246,0.279638409614563
39,18.237306594848633,0.7322046756744385,0.24995428323745728
40,18.889524459838867,0.7726041674613953,0.22044436633586884
41,16.15660858154297,0.6144588589668274,0.2984470725059509
42,18.468931198120117,0.7491318583488464,0.23276402056217194
43,18.03000831604004,0.6807480454444885,0.28703728318214417
44,17.58318519592285,0.6744044423103333,0.2533052861690521
45,17.637062072753906,0.6294777393341064,0.29517611861228943
46,18.170576095581055,0.7439001202583313,0.21813258528709412
47,18.364789962768555,0.7313096523284912,0.24915996193885803
48,19.779069900512695,0.6651113629341125,0.23939670622348785
49,18.407981872558594,0.7483951449394226,0.2286214679479599
50,17.571165084838867,0.6586983799934387,0.25741901993751526
51,17.61663055419922,0.6944401264190674,0.2913610339164734
52,18.443862915039062,0.7620485424995422,0.22179435193538666
53,19.45034408569336,0.6538957953453064,0.28986459970474243
54,18.08316993713379,0.6865238547325134,0.2968374490737915
55,16.196044921875,0.603897750377655,0.24336478114128113
56,18.575368881225586,0.7532966732978821,0.23276500403881073
57,16.49689292907715,0.6064131855964661,0.2592166066169739
58,17.85417938232422,0.7220931649208069,0.23579750955104828
59,18.354568481445312,0.7338572144508362,0.2319815456867218
60,16.91785430908203,0.5959917902946472,0.2662748694419861
61,18.195436477661133,0.7482068538665771,0.22789223492145538
62,18.11322021484375,0.6658280491828918,0.26160407066345215
63,18.05449104309082,0.7478410601615906,0.2265377640724182
64,15.482586860656738,0.5367372035980225,0.30731040239334106
65,18.230918884277344,0.745830774307251,0.19915303587913513
66,18.460952758789062,0.7046957015991211,0.2966132164001465
67,15.889068603515625,0.5544852614402771,0.24414455890655518
68,18.489192962646484,0.7553464770317078,0.22513827681541443
69,16.32271385192871,0.5793322920799255,0.24090562760829926
70,17.916545867919922,0.6962580680847168,0.27264657616615295
71,17.739017486572266,0.7252926826477051,0.2218780815601349
72,17.92169952392578,0.740487813949585,0.2081826627254486
73,18.277565002441406,0.6711015701293945,0.2778938114643097
74,17.58631706237793,0.6464550495147705,0.2715893089771271
75,18.061138153076172,0.7375302910804749,0.22155237197875977
76,20.440195083618164,0.6835277080535889,0.22698883712291718
77,18.508928298950195,0.728346049785614,0.2131039798259735
78,18.012819290161133,0.706248939037323,0.2660146951675415
79,20.278596878051758,0.6831486225128174,0.22098274528980255
80,17.954599380493164,0.7302122116088867,0.22942587733268738
81,18.717063903808594,0.6877540946006775,0.33182182908058167
82,17.377777099609375,0.7082049250602722,0.20873704552650452
83,16.33608627319336,0.5928216576576233,0.270751416683197
84,18.1044921875,0.7261233329772949,0.1877979338169098
85,19.08095359802246,0.6991603970527649,0.29501208662986755
86,19.8857479095459,0.7001392841339111,0.20798605680465698
87,16.428871154785156,0.6326727271080017,0.2468794286251068
88,19.606626510620117,0.7146523594856262,0.18160347640514374
89,18.833463668823242,0.7113089561462402,0.2240489423274994
