image_idx,psnr,ssim,lpips
0,10.76416301727295,0.4659024775028229,0.501050591468811
1,13.27200698852539,0.5647372007369995,0.4852716624736786
2,13.157764434814453,0.5086073875427246,0.445292592048645
3,14.422386169433594,0.5688238143920898,0.5017802715301514
4,13.785896301269531,0.5945427417755127,0.4772999584674835
5,10.734950065612793,0.47838008403778076,0.4902113080024719
6,22.800622940063477,0.8743497729301453,0.2864134609699249
7,21.864824295043945,0.8643019795417786,0.4165327847003937
8,19.93203353881836,0.834755003452301,0.20984236896038055
9,20.755001068115234,0.8660367131233215,0.2786613404750824
10,18.820804595947266,0.8244450688362122,0.27656346559524536
11,26.614643096923828,0.775627851486206,0.27103233337402344
12,25.63565444946289,0.8436908721923828,0.205440491437912
13,27.894521713256836,0.8636996746063232,0.206001415848732
14,28.736604690551758,0.8093745112419128,0.263219952583313
15,25.218297958374023,0.7475078105926514,0.2874108850955963
16,28.385047912597656,0.7950428128242493,0.2776767909526825
17,28.030353546142578,0.8648994565010071,0.31408196687698364
18,27.414535522460938,0.830167829990387,0.362682580947876
19,27.42574691772461,0.8918930888175964,0.3005540370941162
20,26.841110229492188,0.8722274899482727,0.30640703439712524
21,27.135766983032227,0.889570951461792,0.30693501234054565
22,25.659297943115234,0.872403085231781,0.2190856635570526
23,26.086545944213867,0.8696611523628235,0.22488583624362946
24,27.479108810424805,0.8812015056610107,0.2641127109527588
25,27.876110076904297,0.9085327982902527,0.19651412963867188
26,24.89196014404297,0.867633044719696,0.2536401152610779
27,28.56159782409668,0.9106626510620117,0.23280465602874756
28,26.85312843322754,0.8681547045707703,0.2692123055458069
29,26.784025192260742,0.8988173007965088,0.2175794541835785
30,27.138105392456055,0.9113374352455139,0.20032519102096558
31,26.688194274902344,0.9023640155792236,0.23311525583267212
32,28.812217712402344,0.94097900390625,0.1532471477985382
33,30.188085556030273,0.8746911883354187,0.19113795459270477
34,31.055078506469727,0.8763546347618103,0.19352546334266663
35,30.96140480041504,0.9117462038993835,0.17515620589256287
36,30.857816696166992,0.8979382514953613,0.16450528800487518
37,31.626327514648438,0.9154685139656067,0.15748454630374908
38,29.623188018798828,0.8619315028190613,0.21531614661216736
39,28.65259552001953,0.850446879863739,0.2160557061433792
40,29.288787841796875,0.8698593974113464,0.21607832610607147
41,28.147687911987305,0.8087714314460754,0.3054560422897339
42,25.587934494018555,0.7694323658943176,0.2925553321838379
43,26.97636604309082,0.7886976599693298,0.2954316735267639
44,22.909202575683594,0.9093301296234131,0.28860747814178467
45,24.040184020996094,0.9173943400382996,0.3056197166442871
46,23.464614868164062,0.8950510025024414,0.30392831563949585
47,22.2995662689209,0.8702724575996399,0.3193557560443878
48,24.56157684326172,0.9120052456855774,0.3029964566230774
49,24.894750595092773,0.8796343207359314,0.26839637756347656
50,24.87572479248047,0.8585584163665771,0.28971245884895325
51,26.128475189208984,0.8882859349250793,0.27296170592308044
52,26.86433982849121,0.910506546497345,0.24232718348503113
53,26.109710693359375,0.8947336673736572,0.26549285650253296
54,28.406436920166016,0.8126166462898254,0.28014931082725525
55,28.948848724365234,0.8671762943267822,0.23619189858436584
56,30.016666412353516,0.8898825645446777,0.22010092437267303
57,28.87419891357422,0.89812833070755,0.2061232030391693
58,24.196739196777344,0.7392981052398682,0.27704918384552
59,29.300189971923828,0.8221230506896973,0.28700998425483704
60,23.55854034423828,0.7571086883544922,0.3486136198043823
61,29.15860366821289,0.809742271900177,0.31613123416900635
62,27.1137638092041,0.786761999130249,0.328435480594635
63,30.379770278930664,0.848091185092926,0.26951584219932556
64,28.897104263305664,0.8791604042053223,0.2524845004081726
65,29.44214630126953,0.885714054107666,0.1811121255159378
66,28.903879165649414,0.8746239542961121,0.1943691223859787
67,29.207645416259766,0.8565664291381836,0.25871336460113525
68,28.8880672454834,0.8521988987922668,0.2169874757528305
69,24.961013793945312,0.8103008270263672,0.23210763931274414
70,28.517515182495117,0.8788657188415527,0.22983363270759583
71,28.89386749267578,0.876227855682373,0.2779679000377655
72,27.793577194213867,0.8863133788108826,0.24218013882637024
73,28.523792266845703,0.8870964050292969,0.24477675557136536
74,28.32845115661621,0.8802189826965332,0.27296772599220276
75,29.31307601928711,0.9062231183052063,0.22997578978538513
76,20.799884796142578,0.8522236943244934,0.3319639563560486
77,22.049774169921875,0.7752112746238708,0.39526617527008057
78,21.92033576965332,0.835882842540741,0.36715471744537354
79,20.064138412475586,0.7945162653923035,0.3878816068172455
80,20.293874740600586,0.8395993113517761,0.34582287073135376
81,27.922588348388672,0.7968301773071289,0.2302233725786209
82,28.53406524658203,0.8447766304016113,0.21269047260284424
83,29.461313247680664,0.8632488250732422,0.2131088674068451
84,29.527189254760742,0.7907112240791321,0.3027093708515167
85,27.10205841064453,0.7298912405967712,0.29651737213134766
86,27.868900299072266,0.7396078705787659,0.30827975273132324
87,29.971269607543945,0.8293148875236511,0.3292370140552521
88,27.40913200378418,0.8391000628471375,0.32466715574264526
89,28.215776443481445,0.8345466256141663,0.32669737935066223
90,30.17156219482422,0.8824507594108582,0.2742578983306885
91,28.39807891845703,0.8602059483528137,0.2854258120059967
92,28.4864444732666,0.8681009411811829,0.22067934274673462
93,28.00679588317871,0.8464639782905579,0.24119308590888977
94,27.88667869567871,0.809483528137207,0.3018350303173065
95,27.26725959777832,0.761509895324707,0.31761065125465393
96,25.655473709106445,0.7489009499549866,0.2925920784473419
97,26.646957397460938,0.8913810849189758,0.21448083221912384
98,29.154054641723633,0.8111467361450195,0.2960275411605835
99,30.466352462768555,0.8944181799888611,0.2446681559085846
100,31.878400802612305,0.9040254950523376,0.21330443024635315
101,23.385910034179688,0.7582560181617737,0.3205147087574005
102,29.3348388671875,0.8240768313407898,0.34785425662994385
103,26.70624351501465,0.768624484539032,0.3300619125366211
104,29.365131378173828,0.7618274092674255,0.3241749703884125
105,28.894136428833008,0.7783185839653015,0.34673425555229187
106,29.31416130065918,0.7697443962097168,0.3472914695739746
107,28.422548294067383,0.8445053100585938,0.26703497767448425
108,29.222932815551758,0.8516588807106018,0.19474288821220398
