image_idx,psnr,ssim,lpips
0,16.392635345458984,0.33082565665245056,0.296314001083374
1,13.743196487426758,0.3531752824783325,0.35366928577423096
2,15.466355323791504,0.348700612783432,0.4004041254520416
3,15.070050239562988,0.37437739968299866,0.3112846612930298
4,14.887304306030273,0.3640635013580322,0.3247380256652832
5,17.009811401367188,0.38385555148124695,0.3369574546813965
6,14.191459655761719,0.40393343567848206,0.32877981662750244
7,16.786386489868164,0.4108599126338959,0.25912201404571533
8,16.70517921447754,0.4123465120792389,0.253070592880249
9,17.454044342041016,0.43758663535118103,0.29784178733825684
10,15.137933731079102,0.44918346405029297,0.2895103394985199
11,16.906986236572266,0.447860449552536,0.25505104660987854
12,17.528461456298828,0.45626750588417053,0.22007447481155396
13,15.360880851745605,0.47195854783058167,0.2992171049118042
14,17.599573135375977,0.4892975986003876,0.22097088396549225
15,16.87687110900879,0.4895645081996918,0.23085929453372955
16,16.302261352539062,0.48402807116508484,0.2691003680229187
17,17.99605941772461,0.5092731714248657,0.20470412075519562
18,18.02741241455078,0.5272998213768005,0.21256019175052643
19,18.012226104736328,0.5310325026512146,0.20026251673698425
20,16.498001098632812,0.5393741130828857,0.2660849392414093
21,18.497947692871094,0.5674872398376465,0.18449826538562775
22,16.969026565551758,0.5676186084747314,0.22498074173927307
23,18.091453552246094,0.5657058954238892,0.22569511830806732
24,18.65052032470703,0.5836476683616638,0.17359420657157898
25,17.234830856323242,0.5959989428520203,0.25552842020988464
26,18.445802688598633,0.6109127402305603,0.18992991745471954
27,18.421649932861328,0.6121856570243835,0.23048505187034607
28,19.21209716796875,0.6374725699424744,0.157562717795372
29,17.880420684814453,0.6467440724372864,0.21515293419361115
30,19.256471633911133,0.6458704471588135,0.1809912919998169
31,19.395362854003906,0.6587698459625244,0.15782245993614197
32,18.56897735595703,0.6605170369148254,0.2218938022851944
33,19.82847023010254,0.690335750579834,0.1463756263256073
34,19.5872802734375,0.6849415898323059,0.16651029884815216
35,19.342897415161133,0.6881215572357178,0.20155611634254456
36,19.03580665588379,0.7222616672515869,0.2054060697555542
37,20.12798309326172,0.7286078929901123,0.15354105830192566
38,20.31781578063965,0.7417826056480408,0.1454000324010849
39,19.58003807067871,0.7390382885932922,0.21207019686698914
40,21.01293182373047,0.769112765789032,0.11473646014928818
41,20.40682029724121,0.7687699794769287,0.16905850172042847
42,20.66414451599121,0.7771512866020203,0.16595643758773804
43,21.586105346679688,0.8017206788063049,0.10898362100124359
44,20.06145668029785,0.791914165019989,0.20791783928871155
45,21.541902542114258,0.822918176651001,0.1294407993555069
46,20.181198120117188,0.829584538936615,0.18848371505737305
47,22.697568893432617,0.8518182635307312,0.08859321475028992
48,21.185449600219727,0.8522217273712158,0.16928768157958984
49,22.500776290893555,0.871079683303833,0.12082674354314804
50,23.443553924560547,0.8944523930549622,0.09611757099628448
51,19.988534927368164,0.8844142556190491,0.18611998856067657
52,24.909509658813477,0.9204447865486145,0.07654539495706558
53,23.103050231933594,0.9198012351989746,0.1207815632224083
54,26.825927734375,0.9539012908935547,0.05443607270717621
55,21.944839477539062,0.9495375752449036,0.16163918375968933
56,26.87466049194336,0.9670889377593994,0.07005633413791656
57,28.341352462768555,0.9763956069946289,0.05626847222447395
58,24.524948120117188,0.9716551899909973,0.13032443821430206
59,29.4864444732666,0.9803503155708313,0.04226849600672722
60,26.846935272216797,0.9763593077659607,0.09178948402404785
61,29.576210021972656,0.9797454476356506,0.0634612888097763
62,30.10955238342285,0.9852313995361328,0.045482244342565536
63,29.80544090270996,0.981002151966095,0.049844153225421906
64,29.994333267211914,0.981146514415741,0.05278494581580162
65,29.621253967285156,0.9816179275512695,0.08390095084905624
66,29.964900970458984,0.9820767045021057,0.03824276477098465
67,29.05438995361328,0.9789118766784668,0.08989229798316956
68,29.846818923950195,0.9808180332183838,0.04630037024617195
69,29.99174690246582,0.9841235280036926,0.048779767006635666
70,28.098093032836914,0.9800549149513245,0.0779663473367691
71,29.94704818725586,0.981222927570343,0.04498107358813286
72,30.044862747192383,0.9814476370811462,0.062184859067201614
73,30.025354385375977,0.9825325012207031,0.04114846885204315
74,28.278718948364258,0.9791221022605896,0.07616664469242096
75,29.967267990112305,0.9811441898345947,0.0436917245388031
76,30.10558319091797,0.982302188873291,0.04591498523950577
77,28.647727966308594,0.9823934435844421,0.06673802435398102
78,29.856168746948242,0.9805943965911865,0.039312586188316345
79,29.490676879882812,0.9795400500297546,0.060214295983314514
80,29.84058380126953,0.9802966117858887,0.04952790588140488
81,28.971033096313477,0.9807310700416565,0.05277086794376373
82,29.818675994873047,0.9801095128059387,0.04984176903963089
83,30.107757568359375,0.9800763726234436,0.04825402796268463
84,29.558019638061523,0.9824845790863037,0.05501062795519829
85,29.929161071777344,0.9809157252311707,0.04043378680944443
86,29.51963233947754,0.9813010692596436,0.05563712120056152
87,29.787952423095703,0.9803646206855774,0.041854165494441986
88,30.121110916137695,0.9824314117431641,0.04771615192294121
89,30.107662200927734,0.9831163883209229,0.04403658211231232
