image_idx,psnr,ssim,lpips
0,23.59883689880371,0.9227704405784607,0.2645973563194275
1,22.807451248168945,0.8888821005821228,0.3381156623363495
2,22.423696517944336,0.895910918712616,0.26353973150253296
3,22.829395294189453,0.8838486671447754,0.33193862438201904
4,23.300626754760742,0.88315749168396,0.3380429744720459
5,23.173513412475586,0.9186676144599915,0.2506844997406006
6,24.454402923583984,0.9273130893707275,0.23472173511981964
7,26.211585998535156,0.9222028255462646,0.37892329692840576
8,26.520044326782227,0.9550368189811707,0.173775315284729
9,26.474416732788086,0.9361490607261658,0.21642301976680756
10,25.20275115966797,0.9325196146965027,0.19377845525741577
11,20.143091201782227,0.7128087878227234,0.38362982869148254
12,24.3056583404541,0.7985345721244812,0.299771249294281
13,23.90458869934082,0.8260498642921448,0.29051342606544495
14,23.508024215698242,0.786268949508667,0.3508361876010895
15,19.378597259521484,0.6966633796691895,0.40203458070755005
16,23.0759220123291,0.7706088423728943,0.3710755705833435
17,23.533418655395508,0.8514541983604431,0.3351972997188568
18,23.194660186767578,0.8167764544487,0.3766557276248932
19,23.937883377075195,0.8794859051704407,0.32985228300094604
20,23.329195022583008,0.8575151562690735,0.32539740204811096
21,22.251075744628906,0.8698166012763977,0.3335723876953125
22,21.770099639892578,0.854239284992218,0.30131304264068604
23,22.983205795288086,0.8431474566459656,0.31016892194747925
24,23.206632614135742,0.8646097779273987,0.3326396644115448
25,24.401269912719727,0.9051788449287415,0.27826017141342163
26,23.931764602661133,0.8659290671348572,0.3473202586174011
27,23.343759536743164,0.8976756930351257,0.3294428586959839
28,21.308629989624023,0.8291499018669128,0.3471335470676422
29,22.657100677490234,0.8735441565513611,0.27460581064224243
30,23.375499725341797,0.898850679397583,0.2674868106842041
31,25.36208152770996,0.8923103213310242,0.2993752062320709
32,26.787206649780273,0.9305202960968018,0.19868698716163635
33,21.977130889892578,0.826296329498291,0.249723419547081
34,22.000791549682617,0.8372359275817871,0.25884532928466797
35,25.305591583251953,0.8890175819396973,0.2402293086051941
36,24.046466827392578,0.8544657826423645,0.2252507209777832
37,24.278600692749023,0.8678506016731262,0.22391709685325623
38,23.905475616455078,0.8195400238037109,0.3030627965927124
39,23.870126724243164,0.807226836681366,0.29959237575531006
40,23.72216033935547,0.8400785326957703,0.29425713419914246
41,22.03391456604004,0.7898665070533752,0.37831199169158936
42,24.890554428100586,0.7770218849182129,0.36066749691963196
43,21.13004493713379,0.7605097889900208,0.3743404150009155
44,25.508214950561523,0.9275593757629395,0.2804332375526428
45,26.648231506347656,0.9230162501335144,0.2949354648590088
46,25.338979721069336,0.9075406193733215,0.2945483922958374
47,23.72911262512207,0.8849441409111023,0.3258145749568939
48,24.174806594848633,0.9135318398475647,0.30407652258872986
49,22.258241653442383,0.8718216419219971,0.3053813576698303
50,22.352205276489258,0.8477845191955566,0.3287333846092224
51,23.672842025756836,0.8878517150878906,0.31592392921447754
52,25.695158004760742,0.9176998734474182,0.27048778533935547
53,25.01786231994629,0.8947131037712097,0.3029972016811371
54,21.66724967956543,0.7629666924476624,0.3877342939376831
55,25.028667449951172,0.8383522033691406,0.3101302981376648
56,24.93055534362793,0.8696150183677673,0.2740156352519989
57,26.42851448059082,0.8850437998771667,0.2775889039039612
58,19.792444229125977,0.693082332611084,0.4035302400588989
59,24.4948787689209,0.8058121204376221,0.3796963393688202
60,17.123035430908203,0.7084560394287109,0.41970518231391907
61,23.078298568725586,0.7886688709259033,0.38228940963745117
62,18.692214965820312,0.7442805767059326,0.38406461477279663
63,24.899791717529297,0.8211186528205872,0.32580745220184326
64,25.29027557373047,0.8589510321617126,0.31143295764923096
65,23.35835075378418,0.8651271462440491,0.27205705642700195
66,24.49025535583496,0.8461610674858093,0.2928771376609802
67,23.600526809692383,0.8394427299499512,0.34877675771713257
68,24.66234588623047,0.8465611934661865,0.31659603118896484
69,24.421985626220703,0.8137736916542053,0.3317071795463562
70,24.031103134155273,0.8695845007896423,0.32966041564941406
71,22.459012985229492,0.8614082932472229,0.35354793071746826
72,22.66289710998535,0.8602199554443359,0.29724571108818054
73,22.231924057006836,0.8598257899284363,0.3142537474632263
74,24.034608840942383,0.8539342880249023,0.3504965901374817
75,24.696462631225586,0.8929145336151123,0.30180490016937256
76,23.98198127746582,0.8910960555076599,0.3131095767021179
77,21.426889419555664,0.7843249440193176,0.4154796600341797
78,23.760940551757812,0.8607128262519836,0.3685779869556427
79,22.39105224609375,0.8359923362731934,0.3849545121192932
80,24.533720016479492,0.882432222366333,0.32131293416023254
81,23.184907913208008,0.7452892661094666,0.3464137315750122
82,25.27688980102539,0.7961922287940979,0.3171595335006714
